Source_IP,Source_port,Destination_IP,Destination_port,Protocol,Timestamp,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet ,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,PSH_count,silence_windows,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bandwidth_16,bandwidth_17,bandwidth_18,bandwidth_19,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,beaconning_6,beaconning_7,beaconning_8,beaconning_9,beaconning_10,beaconning_11,beaconning_12,beaconning_13,beaconning_14,beaconning_15,beaconning_16,beaconning_17,beaconning_18,beaconning_19,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
10.10.0.127,58108,185.226.53.133,443,tcp,1728386930.70872,2943,5552,177,402,2164,60,1434,60,1,2,1,190,11,0.0,0.056409120559692,0.001045388345851,0.0,0.082322835922241,0.00055518153765,0.0,0.082322835922241,0.000725008334182,66,-66,60,2131,-60,-60,-310,134,851,-60,-60,-602,-1434,60,-1434,-1434,-1434,60,-1434,-1434,-1434,-1434,60,-1434,-1434,-1434,-1434,60,-1434,60,60,2131,994.317789291883,636.507335487296,804.757785467128,669.40948527727,0,32120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414698,157274,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1263581871068,191.066644018175,5,578,VOD
10.10.0.127,61222,128.139.199.9,443,tcp,1728353858.97659,14351,36483,14352,36483,1814,60,1434,60,0,2,0,15995,400,5.96046447753906e-06,3.74657201766968,0.005471426654332,0.0,3.75164294242859,0.00215219521416,0.0,3.75164294242859,0.003089250932732,66,-66,60,1814,-60,-60,-1434,-1434,-989,60,134,146,659,-60,-60,-341,-341,60,-60,-115,-85,60,85,-60,-279,-652,60,306,-60,305,60,1814,1041.6281892397,618.435384724445,762.928866506669,679.350499469013,0,63728,0,523,0,523,0,523,0,523,0,523,0,523,0,1547,0,1547,0,1547,3301438,3287092,3283772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.777979442564,464.624374582153,11,50834,VOD
10.100.102.20,63696,212.29.228.16,443,udp,1726543902.81495,144,171,20,20,1334,60,1506,60,0,0,0,24,5,0.0,4.51322984695435,0.047385305166245,0.0,4.55581998825073,0.039555562169928,0.0,4.55581998825073,0.043134873253959,1292,1292,-1292,-1292,-1292,-1292,-1170,82,82,79,125,114,747,137,-83,-158,-572,75,75,-69,-175,-63,-69,-63,75,79,79,76,-65,116,63,1292,323.1,456.926897873172,101.358974358974,228.098099361396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12064,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92606545030743,2.92606545030743,3,38,VOD
10.100.102.20,62926,82.166.78.14,443,udp,1726540581.53303,272,389,18,20,1292,73,1292,63,0,5,0,12,9,0.0,3.79483199119568,0.028698316391777,0.0,3.86855506896973,0.020024922942135,0.0,3.86855506896973,0.023594004664226,1292,1292,-1292,-1292,-1292,-1172,-1292,1292,84,82,125,113,747,137,-573,-158,-69,-175,-63,-69,-63,73,77,77,-65,74,-63,75,116,116,63,1292,367.894736842105,487.743935702336,111.567567567568,243.973031356374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13178,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29135259795124,2.54594733105694,4,31,VOD
10.10.0.127,60664,64.185.181.238,443,tcp,1728388994.23838,751,1008,746,1002,1824,60,1434,60,0,2,0,20,14,7.15255737304688e-06,45.0733468532562,0.121446046626044,0.0,45.068088054657,0.04576625710442,0.0,45.0733468532562,0.078077525967831,66,-66,60,1824,-60,-60,-1434,-1434,-1390,-228,60,134,146,483,140,140,140,142,140,-357,-357,60,-60,-125,85,-1434,-1434,-1434,-1434,-1434,60,1824,847.558924485126,669.212401647453,1057.29822552948,557.159180476751,0,35040,1974,1974,1974,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899061,582220,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17379422328317,10.9787423749728,2,1747,VOD
10.10.0.127,54368,185.226.52.132,443,tcp,1728382866.9848,40,62,7,13,2164,60,1434,60,0,2,0,8,2,1.38282775878906e-05,0.002525091171265,0.000598299503326,0.0,0.002290964126587,0.000408357189548,0.0,0.002525091171265,0.000482844371422,66,-66,60,2161,-60,-60,-310,134,854,-60,-60,-656,-1434,-1434,60,-1434,-1434,-1434,-367,60,0,0,0,0,0,0,0,0,0,0,60,2161,610.2,668.847112575064,612.842105263158,684.55927144542,0,32120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12138,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8685263763012,25.755834698845,2,19,VOD
10.10.0.127,56848,95.142.206.162,443,tcp,1728385640.43658,834,1611,34,61,2163,60,1434,60,1,2,1,39,10,5.96046447753906e-06,3.30966711044312,0.008184687125025,0.0,3.40778088569641,0.004194079386677,0.0,3.40778088569641,0.005555292823807,66,-66,60,1780,-60,-60,-1434,-1434,60,-581,134,-60,-333,-333,60,889,-60,-629,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,1780,848.515789473684,638.441686133352,794.978723404255,615.648213634671,0,64348,0,32063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42395,30804,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3224679194662,9.54913362021878,5,94,VOD
10.10.0.127,58051,95.142.206.162,443,tcp,1728386888.62118,771,1350,35,43,2164,60,1434,60,1,2,1,28,9,5.96046447753906e-06,0.070083856582642,0.001824268571134,0.0,0.113245964050293,0.000992108097783,0.0,0.113245964050293,0.001294604903513,66,-66,60,1812,-60,-60,-1434,-1434,60,-581,134,-60,-333,-333,60,889,-60,-631,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,60,1812,712.217948717949,645.606426258724,1001.01298701299,524.548352258695,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4103105730302,45.9612387040085,4,77,VOD
10.10.0.127,62201,128.139.199.8,443,tcp,1728355112.46065,15461,37923,15462,37923,1782,60,1434,60,0,2,0,17642,721,1.50203704833984e-05,3.86266899108887,0.005186426817665,0.0,3.86744713783264,0.002114407218961,0.0,3.86744713783264,0.003004121272153,66,-66,60,1782,-60,-60,-1434,-1434,-990,60,134,146,656,-60,-341,-341,60,-60,-115,-85,60,85,-60,-279,-651,60,302,302,-60,-279,60,1782,1031.3355624239,623.393385194769,787.197961936161,676.405923650119,0,63982,0,247,0,16,0,1569,0,1569,0,1569,0,1569,0,1569,0,1569,0,1569,3325137,3294977,3285592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.822351994654,472.927309189837,11,53384,VOD
10.10.0.127,53156,95.142.206.162,443,tcp,1728381720.0339,796,1431,12,19,2164,60,1434,60,1,2,1,11,5,6.91413879394531e-06,0.034110069274902,0.001176630731803,0.0,0.034505128860474,0.000655464656198,0.0,0.034505128860474,0.000841745839935,66,-66,60,2163,-60,-60,-310,134,868,-60,-60,-344,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,60,-1434,-1434,60,2163,705.774193548387,694.469754081506,847.2,693.038209624837,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.401440160303,65.552280253813,2,30,VOD
10.10.0.127,54318,95.142.206.167,443,tcp,1728382862.92931,629,1209,6,6,2164,60,1434,60,0,2,0,5,2,5.96046447753906e-06,0.097130060195923,0.002213403795785,0.0,0.112231969833374,0.001073408757881,0.0,0.112231969833374,0.001463537636467,66,-66,60,1780,-60,-60,-1434,-1434,-581,60,134,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1780,550.25,631.127578888241,636.545454545455,666.80395969217,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6537,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7234594458347,21.7234594458347,2,11,VOD
10.100.102.20,58437,62.0.80.17,443,udp,1726546868.28871,2050,2706,1513,2082,1334,60,1506,60,1326,0,0,0,55,0.0,10.8198049068451,0.043441029757988,0.0,10.6363160610199,0.032904317091768,0.0,10.8198049068451,0.037446003585828,1292,1292,-1292,-1292,-1292,83,-1178,-1292,83,81,125,115,1288,1288,725,-573,-158,74,-65,-69,-627,77,-66,-1288,-1292,-1292,-1292,-1292,-1292,-1292,65,1292,768.636161335188,600.061902717473,148.418753478019,391.859046316791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542845,517577,443730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.525951232546,24.1170062565504,34,3595,VOD
10.10.0.127,51337,95.142.206.170,443,tcp,1728379731.98495,4670,6956,530,807,2132,60,1434,60,0,0,0,353,42,5.96046447753906e-06,0.733472108840942,0.002129921821251,0.0,0.733302116394043,0.001441984460435,0.0,0.733472108840942,0.00171831918218,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,-1434,-1434,60,1434,892.0650710546,662.489731416627,989.02994011976,599.218528511905,0,31551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597240,542790,46805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.481899091583,363.122438805486,1,1337,VOD
192.168.1.25,53800,46.228.144.4,443,tcp,1727393400.569,7133,15025,7133,15026,1875,60,1514,60,0,2,0,5635,790,5.96046447753906e-06,1.3153760433197,0.014286735591624,0.0,1.32345199584961,0.00678141738333,0.0,1.32345199584961,0.00919749441103,66,-66,60,1875,-60,-1514,66,-957,-1514,66,60,134,146,528,-325,-325,-106,60,85,-1514,60,-1514,-1514,-1514,-1244,-1514,-1405,60,-60,212,60,1875,981.689561803331,686.748854426543,365.434696272227,600.715745240846,0,65279,0,950,0,950,0,950,0,950,0,950,0,950,0,950,0,950,0,950,1226579,430866,323922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9353992955143,147.322208021085,3,22158,VOD
10.10.0.127,50181,95.142.206.167,443,tcp,1728378476.01882,153,788,135,352,2164,60,1434,60,1,2,1,166,30,0.0,0.043298959732056,0.002127248477312,0.0,0.009942054748535,0.000418202828635,0.0,0.043298959732056,0.00069608166418,66,-66,60,2099,-60,-310,134,867,-60,-60,-344,-1434,-1434,-1434,-1434,60,-1434,-1434,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,2099,1044.93223819302,617.589090687375,730.238683127572,683.55351513319,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346884,161998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1132450104939,227.139720323658,2,486,VOD
10.10.0.127,54308,185.226.53.187,443,tcp,1728382862.227,393,841,12,62,2164,60,1434,60,1,2,1,33,4,5.96046447753906e-06,0.097130060195923,0.002996353702691,0.0,0.112231969833374,0.001288690975248,0.0,0.112231969833374,0.001832541422481,66,-66,60,2099,-60,-60,-310,134,-60,851,-60,-602,-1434,60,-1434,-1434,-1434,-1434,60,-1434,-1434,-1434,60,-1434,-1434,60,-1434,60,-1434,60,60,2099,1131.32432432432,570.037270192333,366.794520547945,611.088787103315,0,63728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6993704861499,81.1134141784411,2,73,VOD
10.10.0.233,59385,128.139.199.9,443,tcp,1727314406.45289,6792,23975,6792,23976,1856,60,1434,60,0,2,0,10722,884,1.71661376953125e-05,3.13101315498352,0.009444504414627,0.0,3.12927007675171,0.002675412429635,0.0,3.13101315498352,0.004169730132435,66,-66,60,1856,-60,-60,-1434,-1434,-1157,60,134,146,682,-60,-357,-60,-60,-357,-115,-85,60,85,-60,-607,-1225,-1434,-1434,-1434,-1262,60,60,1856,1119.3116874675,571.273169526784,601.457925699613,671.778506498226,0,63728,0,11,0,11,0,11,0,1547,0,1547,0,1547,0,1547,0,1547,0,1547,2665934,2552916,2193361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.879077834629,373.756886066411,71,30767,VOD
10.10.0.127,62534,128.139.200.13,443,tcp,1728441112.62486,20,21,10,11,2100,60,1434,60,0,2,0,7,1,7.86781311035156e-06,45.0154850482941,2.25249140262604,0.0,45.0194799900055,2.14520071801685,0.0,45.0194799900055,2.19753763733841,66,-66,60,1896,-60,-1434,-1434,-1434,-428,60,118,2100,78,-60,-1434,-1240,60,-1240,66,60,-66,0,0,0,0,0,0,0,0,0,60,2100,640.952380952381,721.124682184874,781.0,764.431161060301,0,65023,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13334,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22195683057802,0.244152513635822,2,20,VOD
10.10.0.127,52087,95.142.206.167,443,tcp,1728380636.62082,2334,5195,787,1627,2163,60,1434,60,1,2,1,738,17,5.96046447753906e-06,3.16942811012268,0.002888766536369,0.0,3.28983998298645,0.001284521284645,0.0,3.28983998298645,0.001781839443434,66,-66,60,2163,-60,-310,134,895,-60,-60,-638,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,60,-1434,-1434,60,60,2163,977.784589892295,643.183004254774,876.454206382097,653.533089795021,0,64348,0,32063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400842,859079,71916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.786181802215,249.706629977386,7,2413,VOD
10.100.102.20,54478,194.90.196.141,443,tcp,1726544025.98596,1594,2215,13,11,1334,60,1506,60,1,2,0,5,3,0.0,7.40301394462585,0.037669856395745,0.0,7.39860892295837,0.027101311565253,0.0,7.40301394462585,0.031524063064283,66,-66,60,1334,523,1334,-60,-1506,-212,-1506,-1506,66,74,66,60,118,-212,66,-66,-60,60,-66,-60,60,0,0,0,0,0,0,60,1506,383.625,550.367060280379,434.260869565217,581.280761122728,0,65020,245,245,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8895,126,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216503783552473,0.183195509159785,3,23,VOD
10.10.0.127,54789,95.142.206.173,443,tcp,1728383344.98121,2758,6108,871,1713,2164,60,1434,60,1,2,1,788,19,4.76837158203125e-06,2.62789106369019,0.00248787894121,0.0,2.69735479354858,0.001112875590234,0.0,2.69735479354858,0.001540606161178,66,-66,60,1877,-60,-1434,-1434,60,-581,134,887,-60,-60,-333,-333,60,-621,-1215,60,890,-60,-630,-1434,-1434,60,-1434,60,-1434,-1434,60,60,1877,962.017414860681,647.200338340067,902.645760743322,644.218368098896,0,64348,0,32063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278128,801429,360408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.877358595084,249.530327523971,12,2583,VOD
10.100.102.20,62667,172.217.133.198,443,udp,1726540592.79296,445,642,25,20,1292,73,1292,63,0,0,0,0,5,0.0,3.79483199119568,0.026046444860737,0.0,3.86855506896973,0.017926210183592,0.0,3.86855506896973,0.021250501288771,1292,1292,-1292,-1292,-1292,-1292,-1283,83,82,82,79,125,110,1288,250,832,-83,-158,-572,-65,-70,-63,-482,-63,-80,76,75,75,77,79,63,1292,339.066666666667,464.62545967454,156.522727272727,320.562324718495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14374,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6874431221254,58.9499544977003,5,45,VOD
10.100.102.20,59038,74.125.1.104,443,udp,1726533564.56388,169,230,7,5,1334,60,1506,60,0,0,0,0,2,0.0,2.81982493400574,0.040130402209491,0.0,3.03732800483704,0.029262673336527,0.0,3.03732800483704,0.033865796593496,1292,1292,-1292,-1292,-1292,-1283,-1292,81,79,125,116,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1292,792.5,589.657881034983,120.727272727273,345.137941042574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6539793333099,20.4671280952214,2,12,VOD
10.10.0.127,52803,185.226.52.168,443,tcp,1728381468.72899,145,304,15,18,2164,60,1434,60,0,2,0,18,12,6.91413879394531e-06,0.639276027679443,0.016490724168975,0.0,0.391165971755982,0.006101638862961,0.0,0.639276027679443,0.009456688683389,66,-66,60,2067,-60,-310,134,-60,870,-60,-883,-1076,60,870,-60,-719,-1075,60,870,-60,-719,-1074,60,870,-718,-1072,60,870,-718,-1069,60,2067,512.181818181818,497.688502710307,628.9375,500.295346364275,0,63728,0,31527,31526,31526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10134,3819,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288405414769195,0.346086497723034,6,32,VOD
10.100.102.20,53456,82.166.22.13,443,udp,1726549785.15411,1524,2070,1189,1593,1334,60,1506,60,0,0,0,0,29,0.0,9.26200985908508,0.02085110818933,0.0,9.25863409042358,0.015343595702867,0.0,9.26200985908508,0.017679001665407,1292,1292,-1292,-1292,-1292,-1292,-1174,83,81,82,125,114,1288,1288,944,-158,-573,-65,76,-69,-627,74,77,-615,-1288,-1287,-1292,-1292,-1292,-1292,65,1292,768.263838964774,600.542913471629,146.821287306724,391.135880868853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554712,523774,432866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.142934783467,68.5203491253683,22,2782,VOD
10.10.0.127,58048,95.142.206.162,443,tcp,1728386888.40848,39,58,7,15,2164,60,1434,60,1,2,1,9,3,1.81198120117187e-05,0.070083856582642,0.01237633289435,0.0,0.113245964050293,0.007172189909836,0.0,0.113245964050293,0.009264577295362,66,-66,60,2163,-60,-60,-310,134,895,60,-60,-60,-637,60,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,0,0,0,0,0,0,0,0,60,2163,734.681818181818,694.442771145826,417.238095238095,658.749530026897,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1238215985235,66.6939034254076,2,21,VOD
10.10.0.127,52535,95.142.206.173,443,tcp,1728381162.65091,7753,14644,7,8,2068,60,1434,60,2,2,1,4,5,5.96046447753906e-06,14.6122558116913,0.008803413773173,0.0,14.7322249412537,0.004656138071041,0.0,14.7322249412537,0.006091769116209,66,-66,60,2068,-60,-60,-310,134,-60,60,-66,60,-78,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2068,217.866666666667,498.440483463729,326.428571428571,690.344501399298,0,64348,31552,31552,31552,32063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884,258,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115173223440669,0.131626541075051,1,14,VOD
10.10.0.18,57984,64.185.181.185,443,tcp,1726079896.81328,854,1301,849,1295,1888,60,1434,60,0,2,0,22,11,5.96046447753906e-06,45.0030388832092,0.054067229498745,0.0,0.045270919799805,0.000852262854668,0.0,45.0030388832092,0.021940699752135,66,-66,60,1888,-60,-60,-1434,-1434,-1390,-228,60,134,146,485,141,141,141,141,145,-357,-357,60,-116,-85,-60,60,85,-60,-1434,60,60,1888,888.095615671642,662.822975130898,988.378908072795,598.945880811635,0,35040,4022,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894957,8994,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3621534267803,28.0082316698239,2,2143,VOD
10.10.0.127,54710,185.226.52.170,443,tcp,1728383244.91614,8826,16383,712,1175,2099,60,1434,60,0,2,0,431,14,5.96046447753906e-06,10.9695210456848,0.005793031964366,0.0,11.0663759708405,0.002745902881018,0.0,11.0663759708405,0.003812742552946,66,-66,60,2067,-60,-310,134,879,-60,-60,-897,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,2067,912.106518282989,660.447473844347,962.826086956522,616.91349328362,0,63728,29991,29991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422528,298425,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2839717066639,25.2228465664748,3,1886,VOD
10.10.0.127,54878,95.142.206.172,443,tcp,1728383457.51261,260,804,18,31,2164,60,1434,60,1,2,0,18,9,4.69684600830078e-05,0.068872928619385,0.001644630615528,0.0,3.85512208938599,0.005242557371434,0.0,3.85512208938599,0.004363364743111,66,-66,60,1845,-60,-1434,-1434,-581,60,134,890,-60,-333,-333,60,-60,-629,-1434,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,1845,692.673469387755,657.245066205315,658.708333333333,640.769132837422,0,64348,31553,31553,0,31554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27107,6510,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271538148884252,0.467649034189546,2,48,VOD
192.168.1.25,54708,46.228.144.4,443,tcp,1727395656.69225,7621,17083,7622,17083,1875,60,1514,60,0,2,0,7532,833,5.00679016113281e-06,3.87774395942688,0.015582594560554,0.0,3.91506004333496,0.006951029152891,0.0,3.91506004333496,0.009613802791645,66,-66,60,1875,-60,-1514,-1514,-957,60,134,146,529,-325,-325,-106,60,85,-1514,60,-1514,-1514,-1514,-1514,-1245,-1514,66,66,60,-60,213,60,1875,1001.39324023477,679.938707747326,326.619575777202,573.39849379814,0,65022,0,439,0,439,0,439,0,439,0,439,0,439,0,952,0,952,0,952,961767,456035,283152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1825682749491,143.8508021308,3,24704,VOD
10.10.0.127,53415,95.142.206.174,443,tcp,1728381887.33914,8060,14983,527,912,2132,60,1434,60,0,2,0,330,20,1.9073486328125e-06,15.6062440872192,0.006675011525971,0.0,15.7609770298004,0.003543871120419,0.0,15.7609770298004,0.004639084055746,66,-66,60,2132,-60,-310,134,-60,890,-60,-629,-1434,-1434,-1434,60,-1434,-1434,-1434,60,-1434,-1434,66,-1434,66,-1434,-1434,66,66,-1434,66,60,2132,928.150799166088,653.9679530248,956.840055632823,615.724487732396,0,64348,0,31557,27970,27970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237331,47437,46937,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84269227597393,17.033273919712,8,1438,VOD
10.100.102.20,65002,212.29.228.12,443,udp,1726552131.9407,1299,1874,942,1322,1334,60,1506,60,0,0,0,0,36,0.0,14.5203580856323,0.023635927762684,0.0,14.5453908443451,0.016372607255567,0.0,14.5453908443451,0.01934615069671,1292,1292,-1292,-1292,-1292,-1292,-1175,81,82,79,125,111,1288,1288,926,-83,-158,76,-572,-65,-69,-627,76,75,80,-1288,-1292,-1292,-1292,-1292,65,1292,782.985424028269,598.359183303283,102.695978789218,332.169282953679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004306,510872,217370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3035527029114,57.9652830926209,14,2264,VOD
10.10.0.127,65322,89.187.167.38,443,udp,1728375414.70032,14,13,2,2,1845,60,1434,60,0,0,0,0,1,8.20159912109375e-05,0.071341037750244,0.016911131995065,6.89029693603516e-05,0.072721004486084,0.018111228942871,6.89029693603516e-05,0.072721004486084,0.017488956451416,1292,1292,-93,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1292,696.5,595.526867571901,405.0,561.480780318139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2274588715892,28.2274588715892,2,4,VOD
10.10.0.127,56302,95.142.206.170,443,tcp,1728385060.6147,293,530,20,36,2163,60,1434,60,1,2,1,21,5,0.0,0.016599893569946,0.001273846870396,0.0,0.01915192604065,0.000705752732619,0.0,0.01915192604065,0.000908002528936,66,-66,60,1813,-60,-1434,-1434,60,-581,134,869,-60,-60,-333,-333,-344,60,-1434,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,-1434,60,60,1813,818.410714285714,666.604663756823,844.327272727273,653.756280819346,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7736645100073,112.992596118013,2,55,VOD
10.100.102.20,51230,82.166.22.12,443,tcp,1726551423.33428,1565,2257,8,8,1334,60,1506,60,0,2,0,3,4,0.0,14.6052310466766,0.028901637019441,0.0,14.6131191253662,0.02002901866154,0.0,14.6131191253662,0.02366210284001,66,-66,60,1334,587,-60,-1506,-211,66,-1506,-1506,60,118,-60,60,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1506,458.25,594.885125465413,563.2,614.33879903519,0,65020,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7206,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176756611976,0.176756611976,2,15,VOD
